MonthlyIncome,FederalMonthlyTax,StateMonthlyTax
55850,16873.21,2830.5
55900,16891.71,2833.09
55950,16910.21,2835.69
56000,16928.71,2838.28
56050,16947.21,2840.88
56100,16965.71,2843.47
56150,16984.21,2846.07
56200,17002.71,2848.66
56250,17021.21,2851.26
56300,17039.71,2853.85
56350,17058.21,2856.45
56400,17076.71,2859.04
56450,17095.21,2861.64
56500,17113.71,2864.23
56550,17132.21,2866.83
56600,17150.71,2869.42
56650,17169.21,2872.02
56700,17187.71,2874.61
56750,17206.21,2877.21
56800,17224.71,2879.8
56850,17243.21,2882.4
56900,17261.71,2884.99
56950,17280.21,2887.59
57000,17298.71,2890.18
57050,17317.21,2892.78
57100,17335.71,2895.37
57150,17354.21,2897.97
57200,17372.71,2900.56
57250,17391.21,2903.16
57300,17409.71,2905.75
57350,17428.21,2908.35
57400,17446.71,2910.94
57450,17465.21,2913.54
57500,17483.71,2916.13
57550,17502.21,2918.73
57600,17520.71,2921.32
57650,17539.21,2923.92
57700,17557.71,2926.51
57750,17576.21,2929.11
57800,17594.71,2931.7
57850,17613.21,2934.3
57900,17631.71,2936.89
57950,17650.21,2939.49
58000,17668.71,2942.08
58050,17687.21,2944.68
58100,17705.71,2947.27
58150,17724.21,2949.87
58200,17742.71,2952.46
58250,17761.21,2955.06
58300,17779.71,2957.65
58350,17798.21,2960.25
58400,17816.71,2962.84
58450,17835.21,2965.44
58500,17853.71,2968.03
58550,17872.21,2970.63
58600,17890.71,2973.22
58650,17909.21,2975.82
58700,17927.71,2978.41
58750,17946.21,2981.01
58800,17964.71,2983.6
58850,17983.21,2986.2
58900,18001.71,2988.79
58950,18020.21,2991.39
59000,18038.71,2993.98
59050,18057.21,2996.58
59100,18075.71,2999.17
59150,18094.21,3001.77
59200,18112.71,3004.36
59250,18131.21,3006.96
59300,18149.71,3009.55
59350,18168.21,3012.15
59400,18186.71,3014.74
59450,18205.21,3017.34
59500,18223.71,3019.93
59550,18242.21,3022.53
59600,18260.71,3025.12
59650,18279.21,3027.72
59700,18297.71,3030.31
59750,18316.21,3032.91
59800,18334.71,3035.5
59850,18353.21,3038.1
59900,18371.71,3040.69
59950,18390.21,3043.29
60000,18408.71,3045.88
60050,18427.21,3048.48
60100,18445.71,3051.07
60150,18464.21,3053.67
60200,18482.71,3056.26
60250,18501.21,3058.86
60300,18519.71,3061.45
60350,18538.21,3064.05
60400,18556.71,3066.64
60450,18575.21,3069.24
60500,18593.71,3071.83
60550,18612.21,3074.43
60600,18630.71,3077.02
60650,18649.21,3079.62
60700,18667.71,3082.21
60750,18686.21,3084.81
60800,18704.71,3087.4
60850,18723.21,3090.0
60900,18741.71,3092.59
60950,18760.21,3095.19
61000,18778.71,3097.78
61050,18797.21,3100.38
61100,18815.71,3102.97
61150,18834.21,3105.57
61200,18852.71,3108.16
61250,18871.21,3110.76
61300,18889.71,3113.35
61350,18908.21,3115.95
61400,18926.71,3118.54
61450,18945.21,3121.14
61500,18963.71,3123.73
61550,18982.21,3126.33
61600,19000.71,3128.92
61650,19019.21,3131.52
61700,19037.71,3134.11
61750,19056.21,3136.71
61800,19074.71,3139.3
61850,19093.21,3141.9
61900,19111.71,3144.49
61950,19130.21,3147.09
62000,19148.71,3149.68
62050,19167.21,3152.28
62100,19185.71,3154.87
62150,19204.21,3157.47
62200,19222.71,3160.06
62250,19241.21,3162.66
62300,19259.71,3165.25
62350,19278.21,3167.85
62400,19296.71,3170.44
62450,19315.21,3173.04
62500,19333.71,3175.63
62550,19352.21,3178.23
62600,19370.71,3180.82
62650,19389.21,3183.42
62700,19407.71,3186.01
62750,19426.21,3188.61
62800,19444.71,3191.2
62850,19463.21,3193.8
62900,19481.71,3196.39
62950,19500.21,3198.99
63000,19518.71,3201.58
63050,19537.21,3204.18
63100,19555.71,3206.77
63150,19574.21,3209.37
63200,19592.71,3211.96
63250,19611.21,3214.56
63300,19629.71,3217.15
63350,19648.21,3219.75
63400,19666.71,3222.34
63450,19685.21,3224.94
63500,19703.71,3227.53
63550,19722.21,3230.13
63600,19740.71,3232.72
63650,19759.21,3235.32
63700,19777.71,3237.91
63750,19796.21,3240.51
63800,19814.71,3243.1
63850,19833.21,3245.7
63900,19851.71,3248.29
63950,19870.21,3250.89
64000,19888.71,3253.48
64050,19907.21,3256.08
64100,19925.71,3258.67
64150,19944.21,3261.27
64200,19962.71,3263.86
64250,19981.21,3266.46
64300,19999.71,3269.05
64350,20018.21,3271.65
64400,20036.71,3274.24
64450,20055.21,3276.84
64500,20073.71,3279.43
64550,20092.21,3282.03
64600,20110.71,3284.62
64650,20129.21,3287.22
64700,20147.71,3289.81
64750,20166.21,3292.41
64800,20184.71,3295.0
64850,20203.21,3297.6
64900,20221.71,3300.19
64950,20240.21,3302.79
65000,20258.71,3305.38
65050,20277.21,3307.98
65100,20295.71,3310.57
65150,20314.21,3313.17
65200,20332.71,3315.76
65250,20351.21,3318.36
65300,20369.71,3320.95
65350,20388.21,3323.55
65400,20406.71,3326.14
65450,20425.21,3328.74
65500,20443.71,3331.33
65550,20462.21,3333.93
65600,20480.71,3336.52
65650,20499.21,3339.12
65700,20517.71,3341.71
65750,20536.21,3344.31
65800,20554.71,3346.9
65850,20573.21,3349.5
65900,20591.71,3352.09
65950,20610.21,3354.69
66000,20628.71,3357.28
66050,20647.21,3359.88
66100,20665.71,3362.47
66150,20684.21,3365.07
66200,20702.71,3367.66
66250,20721.21,3370.26
66300,20739.71,3372.85
66350,20758.21,3375.45
66400,20776.71,3378.04
66450,20795.21,3380.64
66500,20813.71,3383.23
66550,20832.21,3385.83
66600,20850.71,3388.42
66650,20869.21,3391.02
66700,20887.71,3393.61
66750,20906.21,3396.21
66800,20924.71,3398.8
66850,20943.21,3401.4
66900,20961.71,3403.99
66950,20980.21,3406.59
67000,20998.71,3409.18
67050,21017.21,3411.78
67100,21035.71,3414.37
67150,21054.21,3416.97
67200,21072.71,3419.56
67250,21091.21,3422.16
67300,21109.71,3424.75
67350,21128.21,3427.35
67400,21146.71,3429.94
67450,21165.21,3432.54
67500,21183.71,3435.13
67550,21202.21,3437.73
67600,21220.71,3440.32
67650,21239.21,3442.92
67700,21257.71,3445.51
67750,21276.21,3448.11
67800,21294.71,3450.7
67850,21313.21,3453.3
67900,21331.71,3455.89
67950,21350.21,3458.49
68000,21368.71,3461.08
68050,21387.21,3463.68
68100,21405.71,3466.27
68150,21424.21,3468.87
68200,21442.71,3471.46
68250,21461.21,3474.06
68300,21479.71,3476.65
68350,21498.21,3479.25
68400,21516.71,3481.84
68450,21535.21,3484.44
68500,21553.71,3487.03
68550,21572.21,3489.63
68600,21590.71,3492.22
68650,21609.21,3494.82
68700,21627.71,3497.41
68750,21646.21,3500.01
68800,21664.71,3502.6
68850,21683.21,3505.2
68900,21701.71,3507.79
68950,21720.21,3510.39
69000,21738.71,3512.98
69050,21757.21,3515.58
69100,21775.71,3518.17
69150,21794.21,3520.77
69200,21812.71,3523.36
69250,21831.21,3525.96
69300,21849.71,3528.55
69350,21868.21,3531.15
69400,21886.71,3533.74
69450,21905.21,3536.34
69500,21923.71,3538.93
69550,21942.21,3541.53
69600,21960.71,3544.12
69650,21979.21,3546.72
69700,21997.71,3549.31
69750,22016.21,3551.91
69800,22034.71,3554.5
69850,22053.21,3557.1
69900,22071.71,3559.69
69950,22090.21,3562.29
70000,22108.71,3564.88
70050,22127.21,3567.48
70100,22145.71,3570.07
70150,22164.21,3572.67
70200,22182.71,3575.26
70250,22201.21,3577.86
70300,22219.71,3580.45
70350,22238.21,3583.05
70400,22256.71,3585.64
70450,22275.21,3588.24
70500,22293.71,3590.83
70550,22312.21,3593.43
70600,22330.71,3596.02
70650,22349.21,3598.62
70700,22367.71,3601.21
70750,22386.21,3603.81
70800,22404.71,3606.4
70850,22423.21,3609.0
70900,22441.71,3611.59
70950,22460.21,3614.19
71000,22478.71,3616.78
71050,22497.21,3619.38
71100,22515.71,3621.97
71150,22534.21,3624.57
71200,22552.71,3627.16
71250,22571.21,3629.76
71300,22589.71,3632.35
71350,22608.21,3634.95
71400,22626.71,3637.54
71450,22645.21,3640.14
71500,22663.71,3642.73
71550,22682.21,3645.33
71600,22700.71,3647.92
71650,22719.21,3650.52
71700,22737.71,3653.11
71750,22756.21,3655.71
71800,22774.71,3658.3
71850,22793.21,3660.9
71900,22811.71,3663.49
71950,22830.21,3666.09
72000,22848.71,3668.68
72050,22867.21,3671.28
72100,22885.71,3673.87
72150,22904.21,3676.47
72200,22922.71,3679.06
72250,22941.21,3681.66
72300,22959.71,3684.25
72350,22978.21,3686.85
72400,22996.71,3689.44
72450,23015.21,3692.04
72500,23033.71,3694.63
72550,23052.21,3697.23
72600,23070.71,3699.82
72650,23089.21,3702.42
72700,23107.71,3705.01
72750,23126.21,3707.61
72800,23144.71,3710.2
72850,23163.21,3712.8
72900,23181.71,3715.39
72950,23200.21,3717.99
73000,23218.71,3720.58
73050,23237.21,3723.18
73100,23255.71,3725.77
73150,23274.21,3728.37
73200,23292.71,3730.96
73250,23311.21,3733.56
73300,23329.71,3736.15
73350,23348.21,3738.75
73400,23366.71,3741.34
73450,23385.21,3743.94
73500,23403.71,3746.53
73550,23422.21,3749.13
73600,23440.71,3751.72
73650,23459.21,3754.32
73700,23477.71,3756.91
73750,23496.21,3759.51
73800,23514.71,3762.1
73850,23533.21,3764.7
73900,23551.71,3767.29
73950,23570.21,3769.89
74000,23588.71,3772.48
74050,23607.21,3775.08
74100,23625.71,3777.67
74150,23644.21,3780.27
74200,23662.71,3782.86
74250,23681.21,3785.46
74300,23699.71,3788.05
74350,23718.21,3790.65
74400,23736.71,3793.24
74450,23755.21,3795.84
74500,23773.71,3798.43
74550,23792.21,3801.03
74600,23810.71,3803.62
74650,23829.21,3806.22
74700,23847.71,3808.81
74750,23866.21,3811.41
74800,23884.71,3814.0
74850,23903.21,3816.6
74900,23921.71,3819.19
74950,23940.21,3821.79
75000,23958.71,3824.38
75050,23977.21,3826.98
75100,23995.71,3829.57
75150,24014.21,3832.17
75200,24032.71,3834.76
75250,24051.21,3837.36
75300,24069.71,3839.95
75350,24088.21,3842.55
75400,24106.71,3845.14
75450,24125.21,3847.74
75500,24143.71,3850.33
75550,24162.21,3852.93
75600,24180.71,3855.52
75650,24199.21,3858.12
75700,24217.71,3860.71
75750,24236.21,3863.31
75800,24254.71,3865.9
75850,24273.21,3868.5
75900,24291.71,3871.09
75950,24310.21,3873.69
76000,24328.71,3876.28
76050,24347.21,3878.88
76100,24365.71,3881.47
76150,24384.21,3884.07
76200,24402.71,3886.66
76250,24421.21,3889.26
76300,24439.71,3891.85
76350,24458.21,3894.45
76400,24476.71,3897.04
76450,24495.21,3899.64
76500,24513.71,3902.23
76550,24532.21,3904.83
76600,24550.71,3907.42
76650,24569.21,3910.02
76700,24587.71,3912.61
76750,24606.21,3915.21
76800,24624.71,3917.8
76850,24643.21,3920.4
76900,24661.71,3922.99
76950,24680.21,3925.59
77000,24698.71,3928.18
77050,24717.21,3930.78
77100,24735.71,3933.37
77150,24754.21,3935.97
77200,24772.71,3938.56
77250,24791.21,3941.16
77300,24809.71,3943.75
77350,24828.21,3946.35
77400,24846.71,3948.94
77450,24865.21,3951.54
77500,24883.71,3954.13
77550,24902.21,3956.73
77600,24920.71,3959.32
77650,24939.21,3961.92
77700,24957.71,3964.51
77750,24976.21,3967.11
77800,24994.71,3969.7
77850,25013.21,3972.3
77900,25031.71,3974.89
77950,25050.21,3977.49
78000,25068.71,3980.08
78050,25087.21,3982.68
78100,25105.71,3985.27
78150,25124.21,3987.87
78200,25142.71,3990.46
78250,25161.21,3993.06
78300,25179.71,3995.65
78350,25198.21,3998.25
78400,25216.71,4000.84
78450,25235.21,4003.44
78500,25253.71,4006.03
78550,25272.21,4008.63
78600,25290.71,4011.22
78650,25309.21,4013.82
78700,25327.71,4016.41
78750,25346.21,4019.01
78800,25364.71,4021.6
78850,25383.21,4024.2
78900,25401.71,4026.79
78950,25420.21,4029.39
79000,25438.71,4031.98
79050,25457.21,4034.58
79100,25475.71,4037.17
79150,25494.21,4039.77
79200,25512.71,4042.36
79250,25531.21,4044.96
79300,25549.71,4047.55
79350,25568.21,4050.15
79400,25586.71,4052.74
79450,25605.21,4055.34
79500,25623.71,4057.93
79550,25642.21,4060.53
79600,25660.71,4063.12
79650,25679.21,4065.72
79700,25697.71,4068.31
79750,25716.21,4070.91
79800,25734.71,4073.5
79850,25753.21,4076.1
79900,25771.71,4078.69
79950,25790.21,4081.29
80000,25808.71,4083.88
80050,25827.21,4086.48
80100,25845.71,4089.07
80150,25864.21,4091.67
80200,25882.71,4094.26
80250,25901.21,4096.86
80300,25919.71,4099.45
80350,25938.21,4102.05
80400,25956.71,4104.64
80450,25975.21,4107.24
80500,25993.71,4109.83
80550,26012.21,4112.43
80600,26030.71,4115.02
80650,26049.21,4117.62
80700,26067.71,4120.21
80750,26086.21,4122.81
80800,26104.71,4125.4
80850,26123.21,4128.0
80900,26141.71,4130.59
80950,26160.21,4133.19
81000,26178.71,4135.78
81050,26197.21,4138.38
81100,26215.71,4140.97
81150,26234.21,4143.57
81200,26252.71,4146.16
81250,26271.21,4148.76
81300,26289.71,4151.35
81350,26308.21,4153.95
81400,26326.71,4156.54
81450,26345.21,4159.14
81500,26363.71,4161.73
81550,26382.21,4164.33
81600,26400.71,4166.92
81650,26419.21,4169.52
81700,26437.71,4172.11
81750,26456.21,4174.71
81800,26474.71,4177.3
81850,26493.21,4179.9
81900,26511.71,4182.49
81950,26530.21,4185.09
82000,26548.71,4187.68
82050,26567.21,4190.28
82100,26585.71,4192.87
82150,26604.21,4195.47
82200,26622.71,4198.06
82250,26641.21,4200.66
82300,26659.71,4203.25
82350,26678.21,4205.85
82400,26696.71,4208.44
82450,26715.21,4211.04
82500,26733.71,4213.63
82550,26752.21,4216.23
82600,26770.71,4218.82
82650,26789.21,4221.42
82700,26807.71,4224.01
82750,26826.21,4226.61
82800,26844.71,4229.2
82850,26863.21,4231.8
82900,26881.71,4234.39
82950,26900.21,4236.99
83000,26918.71,4239.58
83050,26937.21,4242.18
83100,26955.71,4244.77
83150,26974.21,4247.37
83200,26992.71,4249.96
83250,27011.21,4252.56
83300,27029.71,4255.15
83350,27048.21,4257.75
83400,27066.71,4260.34
83450,27085.21,4262.94
83500,27103.71,4265.53
83550,27122.21,4268.13
83600,27140.71,4270.72
83650,27159.21,4273.32
83700,27177.71,4275.91
83750,27196.21,4278.51
83800,27214.71,4281.1
83850,27233.21,4283.7
83900,27251.71,4286.29
83950,27270.21,4288.89
84000,27288.71,4291.48
84050,27307.21,4294.08
84100,27325.71,4296.67
84150,27344.21,4299.27
84200,27362.71,4301.86
84250,27381.21,4304.46
84300,27399.71,4307.05
84350,27418.21,4309.65
84400,27436.71,4312.24
84450,27455.21,4314.84
84500,27473.71,4317.43
84550,27492.21,4320.03
84600,27510.71,4322.62
84650,27529.21,4325.22
84700,27547.71,4327.81
84750,27566.21,4330.41
84800,27584.71,4333.0
84850,27603.21,4335.6
84900,27621.71,4338.19
84950,27640.21,4340.79
85000,27658.71,4343.38
85050,27677.21,4345.98
85100,27695.71,4348.57
85150,27714.21,4351.17
85200,27732.71,4353.76
85250,27751.21,4356.36
85300,27769.71,4358.95
85350,27788.21,4361.55
85400,27806.71,4364.14
85450,27825.21,4366.74
85500,27843.71,4369.33
85550,27862.21,4371.93
85600,27880.71,4374.52
85650,27899.21,4377.12
85700,27917.71,4379.71
85750,27936.21,4382.31
85800,27954.71,4384.9
85850,27973.21,4387.5
85900,27991.71,4390.09
85950,28010.21,4392.69
86000,28028.71,4395.28
86050,28047.21,4397.88
86100,28065.71,4400.47
86150,28084.21,4403.07
86200,28102.71,4405.66
86250,28121.21,4408.26
86300,28139.71,4410.85
86350,28158.21,4413.45
86400,28176.71,4416.04
86450,28195.21,4418.64
86500,28213.71,4421.23
86550,28232.21,4423.83
86600,28250.71,4426.42
86650,28269.21,4429.02
86700,28287.71,4431.61
86750,28306.21,4434.21
86800,28324.71,4436.8
86850,28343.21,4439.4
86900,28361.71,4441.99
86950,28380.21,4444.59
87000,28398.71,4447.18
87050,28417.21,4449.78
87100,28435.71,4452.37
87150,28454.21,4454.97
87200,28472.71,4457.56
87250,28491.21,4460.16
87300,28509.71,4462.75
87350,28528.21,4465.35
87400,28546.71,4467.94
87450,28565.21,4470.54
87500,28583.71,4473.13
87550,28602.21,4475.73
87600,28620.71,4478.32
87650,28639.21,4480.92
87700,28657.71,4483.51
87750,28676.21,4486.11
87800,28694.71,4488.7
87850,28713.21,4491.3
87900,28731.71,4493.89
87950,28750.21,4496.49
88000,28768.71,4499.08
88050,28787.21,4501.68
88100,28805.71,4504.27
88150,28824.21,4506.87
88200,28842.71,4509.46
88250,28861.21,4512.06
88300,28879.71,4514.65
88350,28898.21,4517.25
88400,28916.71,4519.84
88450,28935.21,4522.44
88500,28953.71,4525.03
88550,28972.21,4527.63
88600,28990.71,4530.22
88650,29009.21,4532.82
88700,29027.71,4535.41
88750,29046.21,4538.01
88800,29064.71,4540.6
88850,29083.21,4543.2
88900,29101.71,4545.79
88950,29120.21,4548.39
89000,29138.71,4550.98
89050,29157.21,4553.58
89100,29175.71,4556.17
89150,29194.21,4558.77
89200,29212.71,4561.36
89250,29231.21,4563.96
89300,29249.71,4566.55
89350,29268.21,4569.15
89400,29286.71,4571.74
89450,29305.21,4574.34
89500,29323.71,4576.93
89550,29342.21,4579.53
89600,29360.71,4582.12
89650,29379.21,4584.72
89700,29397.71,4587.31
89750,29416.21,4589.91
89800,29434.71,4592.5
89850,29453.21,4595.1
89900,29471.71,4597.69
89950,29490.21,4600.29
90000,29508.71,4602.88
90050,29527.21,4605.48
90100,29545.71,4608.07
90150,29564.21,4610.67
90200,29582.71,4613.26
90250,29601.21,4615.86
90300,29619.71,4618.45
90350,29638.21,4621.05
90400,29656.71,4623.64
90450,29675.21,4626.24
90500,29693.71,4628.83
90550,29712.21,4631.43
90600,29730.71,4634.02
90650,29749.21,4636.62
90700,29767.71,4639.21
90750,29786.21,4641.81
90800,29804.71,4644.4
90850,29823.21,4647.0
90900,29841.71,4649.59
90950,29860.21,4652.19
91000,29878.71,4654.78
91050,29897.21,4657.38
91100,29915.71,4659.97
91150,29934.21,4662.57
91200,29952.71,4665.16
91250,29971.21,4667.76
91300,29989.71,4670.35
91350,30008.21,4672.95
91400,30026.71,4675.54
91450,30045.21,4678.14
91500,30063.71,4680.73
91550,30082.21,4683.33
91600,30100.71,4685.92
91650,30119.21,4688.52
91700,30137.71,4691.11
91750,30156.21,4693.71
91800,30174.71,4696.3
91850,30193.21,4698.9
91900,30211.71,4701.49
91950,30230.21,4704.09
92000,30248.71,4706.68
92050,30267.21,4709.28
92100,30285.71,4711.87
92150,30304.21,4714.47
92200,30322.71,4717.06
92250,30341.21,4719.66
92300,30359.71,4722.25
92350,30378.21,4724.85
92400,30396.71,4727.44
92450,30415.21,4730.04
92500,30433.71,4732.63
92550,30452.21,4735.23
92600,30470.71,4737.82
92650,30489.21,4740.42
92700,30507.71,4743.01
92750,30526.21,4745.61
92800,30544.71,4748.2
92850,30563.21,4750.8
92900,30581.71,4753.39
92950,30600.21,4755.99
93000,30618.71,4758.58
93050,30637.21,4761.18
93100,30655.71,4763.77
93150,30674.21,4766.37
93200,30692.71,4768.96
93250,30711.21,4771.56
93300,30729.71,4774.15
93350,30748.21,4776.75
93400,30766.71,4779.34
93450,30785.21,4781.94
93500,30803.71,4784.53
93550,30822.21,4787.13
93600,30840.71,4789.72
93650,30859.21,4792.32
93700,30877.71,4794.91
93750,30896.21,4797.51
93800,30914.71,4800.1
93850,30933.21,4802.7
93900,30951.71,4805.29
93950,30970.21,4807.89
94000,30988.71,4810.48
94050,31007.21,4813.08
94100,31025.71,4815.67
94150,31044.21,4818.27
94200,31062.71,4820.86
94250,31081.21,4823.46
94300,31099.71,4826.05
94350,31118.21,4828.65
94400,31136.71,4831.24
94450,31155.21,4833.84
94500,31173.71,4836.43
94550,31192.21,4839.03
94600,31210.71,4841.62
94650,31229.21,4844.22
94700,31247.71,4846.81
94750,31266.21,4849.41
94800,31284.71,4852.0
94850,31303.21,4854.6
94900,31321.71,4857.19
94950,31340.21,4859.79
95000,31358.71,4862.38
95050,31377.21,4864.98
95100,31395.71,4867.57
95150,31414.21,4870.17
95200,31432.71,4872.76
95250,31451.21,4875.36
95300,31469.71,4877.95
95350,31488.21,4880.55
95400,31506.71,4883.14
95450,31525.21,4885.74
95500,31543.71,4888.33
95550,31562.21,4890.93
95600,31580.71,4893.52
95650,31599.21,4896.12
95700,31617.71,4898.71
95750,31636.21,4901.31
95800,31654.71,4903.9
95850,31673.21,4906.5
95900,31691.71,4909.09
95950,31710.21,4911.69
96000,31728.71,4914.28
96050,31747.21,4916.88
96100,31765.71,4919.47
96150,31784.21,4922.07
96200,31802.71,4924.66
96250,31821.21,4927.26
96300,31839.71,4929.85
96350,31858.21,4932.45
96400,31876.71,4935.04
96450,31895.21,4937.64
96500,31913.71,4940.23
96550,31932.21,4942.83
96600,31950.71,4945.42
96650,31969.21,4948.02
96700,31987.71,4950.61
96750,32006.21,4953.21
96800,32024.71,4955.8
96850,32043.21,4958.4
96900,32061.71,4960.99
96950,32080.21,4963.59
97000,32098.71,4966.18
97050,32117.21,4968.78
97100,32135.71,4971.37
97150,32154.21,4973.97
97200,32172.71,4976.56
97250,32191.21,4979.16
97300,32209.71,4981.75
97350,32228.21,4984.35
97400,32246.71,4986.94
97450,32265.21,4989.54
97500,32283.71,4992.13
97550,32302.21,4994.73
97600,32320.71,4997.32
97650,32339.21,4999.92
97700,32357.71,5002.51
97750,32376.21,5005.11
97800,32394.71,5007.7
97850,32413.21,5010.3
97900,32431.71,5012.89
97950,32450.21,5015.49
98000,32468.71,5018.08
98050,32487.21,5020.68
98100,32505.71,5023.27
98150,32524.21,5025.87
98200,32542.71,5028.46
98250,32561.21,5031.06
98300,32579.71,5033.65
98350,32598.21,5036.25
98400,32616.71,5038.84
98450,32635.21,5041.44
98500,32653.71,5044.03
98550,32672.21,5046.63
98600,32690.71,5049.22
98650,32709.21,5051.82
98700,32727.71,5054.41
98750,32746.21,5057.01
98800,32764.71,5059.6
98850,32783.21,5062.2
98900,32801.71,5064.79
98950,32820.21,5067.39
99000,32838.71,5069.98
99050,32857.21,5072.58
99100,32875.71,5075.17
99150,32894.21,5077.77
99200,32912.71,5080.36
99250,32931.21,5082.96
99300,32949.71,5085.55
99350,32968.21,5088.15
99400,32986.71,5090.74
99450,33005.21,5093.34
99500,33023.71,5095.93
99550,33042.21,5098.53
99600,33060.71,5101.12
99650,33079.21,5103.72
99700,33097.71,5106.31
99750,33116.21,5108.91
99800,33134.71,5111.5
99850,33153.21,5114.1
99900,33171.71,5116.69
99950,33190.21,5119.29
100000,33208.71,5121.88
100050,33227.21,5124.48
100100,33245.71,5127.07
100150,33264.21,5129.67
100200,33282.71,5132.26
100250,33301.21,5134.86
100300,33319.71,5137.45
100350,33338.21,5140.05
100400,33356.71,5142.64
100450,33375.21,5145.24
100500,33393.71,5147.83
100550,33412.21,5150.43
100600,33430.71,5153.02
100650,33449.21,5155.62
100700,33467.71,5158.21
100750,33486.21,5160.81
100800,33504.71,5163.4
100850,33523.21,5166.0
100900,33541.71,5168.59
100950,33560.21,5171.19
101000,33578.71,5173.78
101050,33597.21,5176.38
101100,33615.71,5178.97
101150,33634.21,5181.57
101200,33652.71,5184.16
101250,33671.21,5186.76
101300,33689.71,5189.35
101350,33708.21,5191.95
101400,33726.71,5194.54
101450,33745.21,5197.14
101500,33763.71,5199.73
101550,33782.21,5202.33
101600,33800.71,5204.92
101650,33819.21,5207.52
101700,33837.71,5210.11
101750,33856.21,5212.71
101800,33874.71,5215.3
101850,33893.21,5217.9
101900,33911.71,5220.49
101950,33930.21,5223.09
102000,33948.71,5225.68
102050,33967.21,5228.28
102100,33985.71,5230.87
102150,34004.21,5233.47
102200,34022.71,5236.06
102250,34041.21,5238.66
102300,34059.71,5241.25
102350,34078.21,5243.85
102400,34096.71,5246.44
102450,34115.21,5249.04
102500,34133.71,5251.63
102550,34152.21,5254.23
102600,34170.71,5256.82
102650,34189.21,5259.42
102700,34207.71,5262.01
102750,34226.21,5264.61
102800,34244.71,5267.2
102850,34263.21,5269.8
102900,34281.71,5272.39
102950,34300.21,5274.99
103000,34318.71,5277.58
103050,34337.21,5280.18
103100,34355.71,5282.77
103150,34374.21,5285.37
103200,34392.71,5287.96
103250,34411.21,5290.56
103300,34429.71,5293.15
103350,34448.21,5295.75
103400,34466.71,5298.34
103450,34485.21,5300.94
103500,34503.71,5303.53
103550,34522.21,5306.13
